internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
189311997,Cantharellus rubescens,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,rubescens,,,,,"C.C. Nascim., F.G.B. Pinheiro, Wartchow &amp; M.H. Alves",
223772623,Cantharellus wellingtonensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,wellingtonensis,,,,,McNabb,
223772673,Cantharellus pudorinus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,pudorinus,,,,,Corner,
223772726,Cantharellus diminutivus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,diminutivus,,,,,Corner,
189311692,Cantharellus hainanensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,hainanensis,,,,,"N.K. Zeng, Zhi Q. Liang &amp; S. Jiang",
223772839,Cantharellus subamethysteus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,subamethysteus,,,,,Eyssart. &amp; Stubbe,
189310827,Cantharellus cyphelloides,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,cyphelloides,,,,,Suhara &amp; S. Kurogi,
189310561,Cantharellus elongatipes,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,elongatipes,,,,,"D. Kumari, Ram. Upadhyay &amp; Mod.S. Reddy",
189311907,Cantharellus protectus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,protectus,,,,,Wartchow &amp; Pinheiro,
189310588,Cantharellus indicus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,indicus,,,,,"D. Kumari, Ram. Upadhyay &amp; Mod.S. Reddy",
223773274,Cantharellus septentrionalis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,septentrionalis,,,,,A.H. Sm.,"<em>Cantharellus septentrionalis</em> was described from Michigan, USA (Smith 1968), from a 1963 collection. Besides another A.H. Smith collection from the same location (MyCoPortal 2021), the name was not applied to any other collections until research by Buyck <em>et al</em>. (2016). In 2011, <em>Cantharellus altipes </em>was described from Texas, USA (Buyck and Hofstetter 2011), who mentioned it likely was conspecific with <em>C. cibarius</em> var. <em>longipes</em>, described from New York state (Peck 1903). Petersen (1976) considered <em>C. cibarius</em> var. <em>longipes</em> a 'nomen dubium' name. Phylogenetic analysis of the Holotype of <em>C. septentrionalis</em> found it to align with <em>C. altipes</em> (Buyck <em>et al</em>. 2016), and microscopic features of the two species match, even though the macro-morphology is different. Buyck <em>et al</em>. (2016) stated that <em>C. altipes</em> is ""possibly a synonym of <em>C. septentrionalis</em>"", however, we are considering them to be synonymous for this assessment."
189309588,Cantharellus amazonensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,amazonensis,,,,,Wartchow,
223773386,Cantharellus xanthoscyphus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,xanthoscyphus,,,,,R.H. Petersen,
223773521,Cantharellus decipiens,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,decipiens,,,,,Wichanský,
226992343,Cantharellus cucullatus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,cucullatus,,,,,(Brond.) Duby,It does not appear as if this is a <em>Cantharellus</em> as Fries (1832) stated that it grew on dead wood. The name has not been used in a consistent way for any species (I. Olariaga Ibarguren&#160;<em>in litt.&#160;</em>2022).
227000167,Craterellus rugiceps,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Craterellus,rugiceps,,,,,Berk. &amp; Cooke,
227000110,Craterellus hypolyssoides,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Craterellus,hypolyssoides,,,,,Ces.,
227000004,Cantharellus stolonifer,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,stolonifer,,,,,Berk. &amp; Broome,"It might be a <em>Craterellus</em>, but it is unlikely to be a <em>Cantharellus </em>due to the hollow stipe (see Berkeley and Broome 1871) (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226999982,Cantharellus spathuliformis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,spathuliformis,,,,,Henn.,It is not thought to be a <em>Cantharellus</em> due to the globose spores 3-3.5 µm in diameter (Hennings 1897) (I. Olariaga Ibarguren <em>in litt</em>. 2022).
226999950,Cantharellus ramealis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,ramealis,,,,,Jungh.,It is probably marasmioid; it does not look like cantharelloid from the original description (see Junghuhnio 1839) (I. Olariaga Ibarguren <em>in litt</em>. 2022).
226999870,Cantharellus partitus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,partitus,,,,,Berk.,"It is probably not a <em>Cantharellus</em>, and it could be a <em>Stereopsis</em>, <em>Cotylidia </em>or <em>Thelephora&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226999827,Cantharellus nivosus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,nivosus,,,,,Berk. &amp; M.A. Curtis,It is likely to be an <em>Arrhenia </em>as the original description says it is close to <em>A. retirruga</em> and <em>Cantharellus nivosus </em>occurs on dead grasses (see Berkeley and Curtis 1857) (I. Olariaga Ibarguren <em>in litt</em>. 2022).
226999376,Cantharellus muscorum,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,muscorum,,,,,(Roth) Fr.,It is most likely not a chanterelle&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226999335,Cantharellus merrillii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,merrillii,,,,,Bres.,"From investigation of the type, this species is a small agaric, not a chanterelle (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226999263,Cantharellus melanoceras,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,melanoceras,,,,,Mont.,It is unlikely to be a <em>Cantharellus&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226999177,Cantharellus limbatus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,limbatus,,,,,Velen.,It is most probably not a <em>Cantharellus</em> due to its small size and colouration&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226999088,Cantharellus kunthii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,kunthii,,,,,Chevall.,"This species is likely not a <em>Cantharellus</em>, and it appears to be a <em>Clitocybe sensu lato&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226993926,Cantharellus inodorus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,inodorus,,,,,Velen.,"It does not seem cantharelloid, and is probably a <em>Clitocybe&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226993343,Cantharellus hiemalis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,hiemalis,,,,,Velen.,It is likely that this is a synonym of&#160;<em>Craterellus tubaeformis </em>(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226993309,Cantharellus haplorutis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,haplorutis,,,,,Mont.,"It is uncertain if it is a <em>Cantharellus </em>or not. The description could fit <em>Cantharellus</em>, but the ecology would be very unusual (branches lying on the ground; Montagne 1834)&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226993297,Cantharellus granulosus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,granulosus,,,,,Cleland,This species may not belong to <em>Cantharellus</em>. It might be a <em>Gerronema&#160;</em>(Eyssartier and Buyck 2001; I. Olariaga Ibarguren <em>in litt</em>. 2022).
226993128,Cantharellus feltgenii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,feltgenii,,,,,Sacc. &amp; Trotter,It is not thought to be cantharelloid due to globose spores and growing on dead wood (Saccardo and Trotter 1912) (I. Olariaga Ibarguren <em>in litt</em>. 2022).
226993057,Cantharellus fechtneri,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,fechtneri,,,,,Velen.,It is probably not a <em>Cantharellus</em> and most probably not cantharelloid&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226992807,Cantharellus echinosporus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,echinosporus,,,,,Velen.,It is not thought to be a <em>Cantharellus</em> due to the globose aculeate spores (see Velenovský 1939) (I. Olariaga Ibarguren <em>in litt</em>. 2022).
226992427,Cantharellus cupularis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,cupularis,,,,,(Wahlenb.) Fr.,"It is suspected to not be a <em>Cantharellus</em>, and is probably a <em>Resupinatus</em> or a <em>Hohenbuehelia&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226992422,Cantharellus cuneiformis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,cuneiformis,,,,,Fr.,It is not thought to be a <em>Cantharellus</em> <em>sensu stricto.</em> The protologue (see Fries 1821) describes a fungus almost without a stipe and growing on dead wood&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226992185,Cantharellus crassinervius,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,crassinervius,,,,,Velen.,
226992161,Cantharellus coriaceus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,coriaceus,,,,,Preuss,It does not appear to be a <em>Cantharellus</em> because of its coriaceous consistency and its occurrence on dead branches of <em>Aesculus hippocastanum </em>(Preuss 1851) (I. Olariaga Ibarguren&#160;<em>in litt. </em>2022).
226992148,Cantharellus corconticus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,corconticus,,,,,Velen.,
226991956,Cantharellus collivagus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,collivagus,,,,,Velen.,
226991945,Cantharellus coemansii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,coemansii,,,,,Rabenh.,This species does not look like a <em>Cantharellus</em>&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226991403,Cantharellus brasiliensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,brasiliensis,,,,,Mont.,
189310407,Craterellus niger,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Craterellus,niger,,,,,"Sá, Pinheiro &amp; Wartchow",
226992107,Cantharellus connatus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,connatus,,,,,Velen.,
226999368,Cantharellus morchellocephalus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,morchellocephalus,,,,,Mont.,It is most likely not a chanterelle&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226999895,Cantharellus pellucidus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,pellucidus,,,,,Petch,"It is unlikely to be a <em>Cantharellus</em>, as it is found on bark of living trees (Petch 1915) (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226999849,Cantharellus novoguineensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,novoguineensis,,,,,Kobayasi,"It would be very unusual for a <em>Cantharellus</em> to grow associated with a grass, so it may warrant a different genus&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226993837,Cantharellus inconspicuus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,inconspicuus,,,,,Corner,It appears that it could be a <em>Craterellus</em> near <em>C. tubaeformis</em> due to its colours and the hollow stipe&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226993427,Cantharellus hygrophanus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,hygrophanus,,,,,C. Laest.,"It is uncertain if it belongs to <em>Cantharellus</em> due to the hollow stipe (see Saccardo 1887). It might be an albino form of an agaric, or even a <em>Craterellus</em>, but checks would need to be made on a type specimen (it there is any) to be able to say more (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226992669,Cantharellus discolor,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,discolor,,,,,Velen.,It is unlikely to be a <em>Cantharellus</em> (nor Cantharelloid) due to the globose spores of 2.5-4 µm (Velenovský 1920) (I. Olariaga Ibarguren <em>in litt</em>. 2022).
226991286,Cantharellus applicatus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,applicatus,,,,,(Lév.) Sacc.,"From the original description (see Léveillé 1843), it does not look like a <em>Cantharellus</em> (I. Olariaga Ibarguren <em>in litt. </em>2022)."
226993217,Cantharellus graminum,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,graminum,,,,,Velen.,"This species is not cantharelloid, and is probably a small <em>Clitocybe&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226991738,Cantharellus cavinae,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,cavinae,,,,,Velen.,The type description highlights that&#160;<em>Cantharellus subcarneus</em> Fayod and <em>C. miniatus</em> Fayod are likely to be closely related or identical to <em>C. cavinae </em>(Velenovský 1920).
226991604,Cantharellus candidissimus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,candidissimus,,,,,Velen.,
226999190,Cantharellus ludmilae,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,ludmilae,,,,,Velen.,"It is likely not to be a <em>Cantharellus </em>due to its globose spores and occurrence in dry pastures (see e.g. Velenovský 1939, I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226992605,Cantharellus cyatheus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,cyatheus,,,,,Velen.,
226992015,Cantharellus confertus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,confertus,,,,,Velen. &amp; Pilát,
226999354,Cantharellus minutus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,minutus,,,,,Velen.,"It is not thought to be a <em>Cantharellus</em> due to the white cap, 2-spored basidia, globose spores and its occurrence on logs (see Velenovský 1920) (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226998996,Cantharellus juranus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,juranus,,,,,(Quél. &amp; Pat.) Sacc.,"This species is probably a <em>Clitopilus </em>or a <em>Rimbachia</em>, not a <em>Cantharellus&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226991440,Cantharellus canalipes,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,canalipes,,,,,(Lázaro Ibiza) Sacc. &amp; Trotter,"This species is unlikely to be a <em>Cantharellus</em>, as it appears to be a brown-spored agaric (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226991615,Cantharellus castaneus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,castaneus,,,,,(Pat.) Sacc.,"This species is unlikely to be a <em>Cantharellus</em>, due to its reniform pileus and the fact that it inhabits branches (see Saccardo 1895) (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226991939,Cantharellus clitocybeformis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,clitocybeformis,,,,,Velen.,
226999100,Cantharellus lacunosus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,lacunosus,,,,,Velen.,"It is probably a synonym of <em>Craterellus lutescens </em>or <em>C. tubaeformis</em>, but the name has not been used much since its description&#160;(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226999253,Cantharellus mamillatus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,mamillatus,,,,,A. Blytt,"Its taxonomy is uncertain, and it may not be cantharelloid (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226999927,Cantharellus pusio,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,pusio,,,,,Berk.,"The exact taxonomy is uncertain, but it does not look like a <em>Cantharellus&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022)."
227000034,Cantharellus tuberculosporus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,tuberculosporus,,,,,M. Zang,
227000158,Craterellus philippinensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Craterellus,philippinensis,,,,,Bres.,
226993589,Cantharellus imperatae,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,imperatae,,,,,Cleland &amp; Cheel,"It is most probably not a <em>Cantharellus</em> due to the unusually large spores, being associated with the grass <em>Imperata arundinacea </em>(=<em>I. cylindrica</em>; POWO 2023), and having gills (and not folds) (see Cleeland and Cheel 1919) (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226993175,Cantharellus gintlii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,gintlii,,,,,Velen.,"It is probably not a <em>Cantharellus</em> as there are cystidia present, and it has 2-spored basidia (see Velenovský 1920) (I. Olariaga Ibarguren <em>in litt</em>. 2022)."
226992948,Cantharellus fascicularis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,fascicularis,,,,,F. Strauss,It does not appear to be a <em>Cantharellus </em>but could potentially be a synonym of <em>Craterellus melanoxeros&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226992773,Cantharellus dutrochetii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,dutrochetii,,,,,Turpin,It does not look like a true <em>Cantharellus&#160;</em>(I. Olariaga Ibarguren <em>in litt</em>. 2022).
226991262,Cantharellus alpinus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,alpinus,,,,,Kobayasi,
226990912,Cantharellus acicularis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,acicularis,,,,,Velen.,"From the original description, it does not look like a <em>Cantharellus </em>(I. Olariaga Ibarguren <em>in litt. </em>2022)."
238739332,Agrocybe elatella,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,STROPHARIACEAE,Agrocybe,elatella,,,,,(P. Karst.) Vesterh.,
238745525,Dryodon suberis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,HERICIACEAE,Dryodon,suberis,,,,,Malençon &amp; Maire,<em>Dryodon suberis</em> is the only remaining species in the monotypic genus <em>Dryodon</em>&#160;(Index Fungorum 2022).
238745907,Pseudogyrodon isabellinus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,PAXILLACEAE,Pseudogyrodon,isabellinus,,,,,Heinem. &amp; Rammeloo,"<em>Pseudogyrodon</em> is a monotypic genus, created due to the distinct microscopic characteristics of&#160;<em>P. isabellinus</em>."
238745025,Afrocastellanoa ivoryana,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Afrocastellanoa,ivoryana,,,,,"(Castellano, Verbeken &amp; Thoen) M.E. Sm. &amp; Orihara","The species' current name is <em>Afrocastellanoa ivoryana</em>. It was initially described as <em>Octaviania ivoryana</em>, but its unique phylogenetic position and morphological characteristics led to the proposal of the monotypic genus <em>Afrocastellanoa</em> (Orihara and Smith 2017, Index Fungorum 2022)."
238745687,Mackintoshia persica,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Mackintoshia,persica,,,,,Pacioni &amp; C. Sharp,"<em>Mackintoshia persica</em> has no synonyms and is the only species in its monotypic genus, which was created based on the distinct microscopic features of this species (Pacioni and Sharp 2000)."
238744749,Kombocles bakaiana,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Kombocles,bakaiana,,,,,"Castellano, T.W. Henkel &amp; Dentinger","<em>Kombocles bakaiana</em> is a sequestrate fungus of the Boletaceae family described for the first time in 2016 (Castellano <em>et al</em>. 2016). Due to its distinct morphological characteristics and phylogenetic analysis, it is the only species of the monotypic genus <em>Kombocles</em> (Castellano <em>et al</em>. 2016, Index Fungorum 2022)."
238744156,Amylohyphus africanus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,STEREACEAE,Amylohyphus,africanus,,,,,Ryvarden,This is the only known species of the monotypic genus <em>Amylohyphus</em>.
